genus,dbh.min,dbh.q.025,dbh.q.25,dbh.median,dbh.q.75,dbh.q.975,dbh.max,dbh.mean,dbh.sd,dbh.n,dbh.cv,dbh.se,H.min,H.q.025,H.q.25,H.median,H.q.75,H.q.975,H.max,H.mean,H.sd,H.n,H.cv,H.se,wd.min,wd.q.025,wd.q.25,wd.median,wd.q.75,wd.q.975,wd.max,wd.mean,wd.sd,wd.n,wd.cv,wd.se,agb.min,agb.q.025,agb.q.25,agb.median,agb.q.75,agb.q.975,agb.max,agb.mean,agb.sd,agb.n,agb.cv,agb.se,n,n.sp,n.family,n.order
Hymenodictyon,5.092958178940651,5.092958178940651,5.092958178940651,5.092958178940651,5.092958178940651,5.092958178940651,5.092958178940651,5.092958178940651,NA,1,NA,NA,3,3,3,3,3,3,3,3,NA,1,NA,NA,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,NA,1,NA,NA,1.558080606803605e-4,7.545915985647934e-4,0.001466345001084727,0.0019821563005137308,0.001466345001084727,0.0051673476555042334,0.010687146243894685,0.0022419951776252063,0.0014050770206402192,100,62.670831528215956,1.405077020640219e-4,1,1,1,1
Hyophorbe,3.183098861837907,3.183098861837907,7.002817496043395,12.732395447351628,7.002817496043395,37.57648206399648,44.563384065730695,15.167466076657625,10.115035821135313,280,66.68902880687577,0.6044890098931568,2,2,2,2,2,6.024999999999977,12,2.9392857142857145,1.4858566880040034,280,50.551624865263776,0.08879692114366165,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0,280,0,0,9.078616978150498,9.343317888451832,9.984965094812232,10.36687412730633,9.984965094812232,11.178252453826456,11.852987549060936,10.342990962026835,0.5183625098831373,100,5.011727379306902,0.05183625098831372,2,2,1,1
Ixora,2.5464790894703255,2.5464790894703255,3.819718634205488,5.092958178940651,3.819718634205488,20.324086232835025,42.97183463481174,6.90412182291454,4.928025245086769,487,71.37801695113237,0.2233101397469076,2,2,3,3,3,9.849999999999966,16,3.8213552361396306,2.066516275663115,487,54.07809920730451,0.09364279104853974,0.7928571428571428,0.7928571428571428,0.7928571428571428,0.7928571428571428,0.7928571428571428,0.96,0.96,0.8714520387210325,0,487,0,0,9.644434174280525,9.71112860833122,10.221365097481957,10.569987675572108,10.221365097481957,11.903583864831791,12.352026827223055,10.678552599504313,0.6028770931266734,100,5.645681729887797,0.06028770931266734,3,3,1,1
Jacaranda,2.5464790894703255,3.5014087480216975,12.414085561167836,20.053522829578814,12.414085561167836,56.65915974071474,246.371851906254,22.825386074839077,14.886026701329241,4662,65.21697662646956,0.21801815449926887,2,3,6,8,6,14,22,8.09073359073359,2.956838179030911,4662,36.545983696922264,0.0433053370035763,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0,4662,0,0,897.5543209247064,903.978661748471,917.3199719494744,927.0309914434864,917.3199719494744,963.0547139241214,970.0522795575905,928.3227994154639,15.122683527907622,100,1.6290328684623396,1.512268352790762,1,1,1,1
Jacquinia,16.233804195373324,16.233804195373324,16.233804195373324,16.233804195373324,16.233804195373324,16.233804195373324,16.233804195373324,16.233804195373324,NA,1,NA,NA,6,6,6,6,6,6,6,6,NA,1,NA,NA,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,NA,1,NA,NA,0.008040547790470134,0.02990177853819899,0.04970323166187259,0.06426214767123217,0.04970323166187259,0.13663756478482547,0.16071325934589026,0.06854663335012015,0.027374266961635356,100,39.93524645012689,0.0027374266961635355,1,1,1,1
Jatropha,2.5464790894703255,3.183098861837907,3.819718634205488,6.366197723675814,3.819718634205488,17.188733853924695,67.80000575714742,7.288392970784032,4.290641829877589,2713,58.8695182473954,0.0823753675805946,2,2,3,3,3,7,21,3.597124953925544,1.392756436755588,2713,38.71860039878994,0.02673931499690197,0.17,0.17,0.17,0.17,0.17,0.17,0.325,0.17011426465167712,0,2713,0,0,9.140888905846557,9.200998126827983,9.651749826187563,9.772927299399845,9.651749826187563,10.648601547599771,11.182874646648576,9.84224097833167,0.3721092660325708,100,3.7807372005196114,0.037210926603257075,2,2,1,1
Joannesia,3.183098861837907,3.183098861837907,3.7401411626595404,5.570423008216338,3.7401411626595404,33.939791614346674,41.38028520389279,8.992254284692088,10.702827027014122,12,119.02273543614105,3.089640032568303,2,2,3,4,3,13.799999999999997,16,5.25,3.8876260575878905,12,74.05002014453125,1.122260975428486,0.5106666666666667,0.5106666666666667,0.5106666666666667,0.5106666666666667,0.5106666666666667,0.5106666666666667,0.5106666666666667,0.5106666666666667,0,12,0,0,0.3755753891308243,0.41315278059698546,0.6650787699610516,0.8133398975260246,0.6650787699610516,1.7490767801280285,2.022670638640526,0.8652080172069461,0.33180284544366706,100,38.34948808204401,0.03318028454436671,1,1,1,1
Khaya,2.5464790894703255,3.183098861837907,6.047887837492023,13.050705333535419,6.047887837492023,87.55909194200618,222.18030055628589,21.464400928902435,23.046123371295717,7678,107.36905002675125,0.26301094914523326,2,2,4,6,4,16,25,7.13193539984371,3.908577312865869,7678,54.803879925097505,0.04460614101132361,0.6263076923076923,0.6263076923076923,0.6263076923076923,0.6263076923076923,0.6263076923076923,0.6263076923076923,0.6263076923076923,0.6263076923076923,0,7678,0,0,2855.367948588925,2908.736817031595,2974.6332026032414,3002.7564276952903,2974.6332026032414,3098.5696163100606,3131.6186963867854,3004.5353340605993,50.0023238557971,100,1.664228184935987,5.00023238557971,1,1,1,1
Kigelia,2.5464790894703255,3.819718634205488,10.185916357881302,17.82535362629228,10.185916357881302,56.54775128055037,100.90423392026165,21.221802433395613,14.437541550023184,928,68.03164620599614,0.47393552004939343,2,2,4.75,6,4.75,12,20,6.392241379310345,2.6088440028505566,928,40.81266410393319,0.0856394999754466,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0,928,0,0,147.73168757450327,151.73434239975666,155.664090733039,158.672837533302,155.664090733039,168.43218585426868,174.01696528542934,158.96308448358752,4.675155512343414,100,2.941032207277099,0.4675155512343414,1,1,1,1
Kleinhovia,2.5464790894703255,3.0876058959827697,11.459155902616464,18.46197339865986,11.459155902616464,58.425779609034734,80.85071109068284,20.745316315551584,15.074020681439729,75,72.66228411344875,1.7405979796398425,2,3,5,6,5,13,14,6.866666666666666,2.9285792761297373,75,42.649212759170936,0.3381632066833326,0.4286666666666667,0.4286666666666667,0.4286666666666667,0.4286666666666667,0.4286666666666667,0.4286666666666667,0.4286666666666667,0.4286666666666667,0,75,0,0,8.265527269853676,8.828223101017748,9.860391034889508,10.593073814043676,9.860391034889508,13.059109987939216,14.57955503669121,10.7663014645025,1.1838347572046344,100,10.99574223430254,0.11838347572046344,1,1,1,1
Koelreuteria,2.5464790894703255,2.6817607910984362,3.8992961057514357,5.252113122032546,3.8992961057514357,7.822465452966656,7.957747154594767,5.252113122032546,3.8263443436677007,2,72.85342594043216,2.7056340325622203,5,5,5,5,5,5,5,5,0,2,0,0,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0,2,0,0,0.0031827207958170308,0.00627029926419677,0.00898346534181613,0.012361015005403264,0.00898346534181613,0.02798619107637416,0.0516455475428463,0.013610058878980176,0.006621573583139311,100,48.652056850142564,6.621573583139311e-4,1,1,1,1
Lagerstroemia,2.5464790894703255,2.5464790894703255,4.138028520389279,7.002817496043395,4.138028520389279,22.281692032865347,79.57747154594767,8.516162772308471,5.690848374269572,6374,66.8240911596263,0.07128054062689577,2,2,3,4,3,8,25,4.253529965484782,1.870945926345562,6374,43.985723423305586,0.02343447379771688,0.525,0.525,0.595,0.595,0.595,0.6579999999999999,0.6579999999999999,0.5943481068925844,0,6374,0,0,132.3381832373874,134.00094071284082,137.40999702342341,138.50843597534427,137.40999702342341,142.90146215345558,144.891250856041,138.79851269156683,2.4014921624779766,100,1.730200213178428,0.24014921624779767,5,5,1,1
Lannea,2.5464790894703255,3.183098861837907,4.45633840657307,7.639437268410976,4.45633840657307,22.600001919049138,71.6197243913529,9.086054859141344,5.63036293945793,9075,61.967080616878576,0.059103482886024156,2,2,3,4,3,8,16,4.532011019283747,1.7476786707080443,9075,38.56298370131176,0.01834586819982285,0.3973333333333333,0.3973333333333333,0.3973333333333333,0.3973333333333333,0.3973333333333333,0.3973333333333333,0.3973333333333333,0.3973333333333333,0,9075,0,0,138.2414458341763,139.18235986297904,142.37263056505316,143.46003072682203,142.37263056505316,147.06628304155637,148.36640667069096,143.29529107681358,1.8491311283824938,100,1.2904339804099112,0.18491311283824938,1,1,1,1
Latania,3.183098861837907,3.183098861837907,3.819718634205488,7.639437268410976,3.819718634205488,21.183522925531264,25.464790894703256,8.925124685790198,5.59368444418014,179,62.67345993592577,0.4180916051360844,2,2,2,2,2,6,8,2.7430167597765363,1.2089989613236136,179,44.07552221526005,0.09036482507939092,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0,179,0,0,1.9985290543688952,2.0302900030020505,2.1547586492496196,2.253136920310456,2.1547586492496196,2.578413587156955,2.6473856028935705,2.2717618446655488,0.14419103005051562,100,6.347101496976836,0.014419103005051562,1,1,1,1
Lawsonia,2.5464790894703255,2.5464790894703255,3.819718634205488,5.729577951308232,3.819718634205488,17.82535362629228,22.281692032865347,7.047776519515682,4.2485094865807165,177,60.28155794691219,0.3193375280520733,2,2,3,3,3,7,10,3.864406779661017,1.455291603690462,177,37.658861674446165,0.10938641534998027,0.6926230158730159,0.6926230158730159,0.6926230158730159,0.6926230158730159,0.6926230158730159,0.6926230158730159,0.6926230158730159,0.6926230158730159,0,177,0,0,2.220560478097551,2.237240648340097,2.332842402805869,2.421326121869288,2.332842402805869,2.7019567704463023,2.765726929582547,2.430529348663368,0.13367797440628582,100,5.499953106091887,0.013367797440628581,1,1,1,1
Leucaena,2.5464790894703255,2.5464790894703255,3.819718634205488,7.639437268410976,3.819718634205488,27.69296009798979,312.89861811866626,9.252127057285028,7.338812653357712,732010,79.32027530446858,0.00857762970906963,2,2,3,5,3,12,25,5.4478108222565265,2.4986123277886287,732010,45.86452080128736,0.0029203867637200885,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333,0,732010,0,0,31045.118371669694,31155.235513527798,31343.488621835688,31472.857086167664,31343.488621835688,31776.120656320978,32034.49690869014,31462.415112149687,177.94229209090219,100,0.5655709882938614,17.79422920909022,1,1,1,1
Licuala,3.183098861837907,3.183098861837907,3.183098861837907,5.411268065124442,3.183098861837907,10.185916357881302,16.233804195373324,5.874893334131268,2.602876222688982,92,44.3050805291578,0.2713686052185426,2,2,2,2,2,3,4,2.3152173913043477,0.4901075868900479,92,21.168966194311928,0.051097248152652604,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0,92,0,0,0.2634072217365094,0.27369696458194775,0.2995618927616822,0.31172017977434585,0.2995618927616822,0.35653728734783274,0.37915421563903595,0.31477900407517,0.02374376126060222,100,7.54299395868606,0.002374376126060222,1,1,1,1
Limonia,2.5464790894703255,3.183098861837907,10.185916357881302,19.735212943395023,10.185916357881302,64.10761107741544,98.6760647169751,23.775876086833964,17.29567392351685,425,72.7446335115047,0.838963417092953,2,2,5,8,5,14,20,7.597647058823529,3.339372627448164,425,43.95272117266862,0.16198336548547237,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0,425,0,0,156.59308246313535,161.39734660392864,168.25984701336705,172.41231783833052,168.25984701336705,185.30465100700985,197.2140763286373,172.85379818781485,6.6360628052983905,100,3.8391188824719693,0.663606280529839,1,1,1,1
Litchi,2.5464790894703255,3.183098861837907,4.933803235848756,9.549296585513721,4.933803235848756,26.165072644307592,46.79155326901723,11.362044411916326,8.249895332618594,59,72.60925088416518,1.0740448890593965,2,2,3,5,3,9,13,5.1525423728813555,2.2191452169389994,59,43.06893677611874,0.2889080991015925,0.8541428571428571,0.8541428571428571,0.8541428571428571,0.8541428571428571,0.8541428571428571,0.8541428571428571,0.8541428571428571,0.8541428571428571,0,59,0,0,3.19594282599235,3.2825203800290095,3.7997965276123087,4.118617936230468,3.7997965276123087,5.26902224926196,5.784421877492834,4.178010120556175,0.5727240345267067,100,13.708057615965417,0.05727240345267067,1,1,1,1
Litsea,8.91267681314614,8.91267681314614,8.91267681314614,8.91267681314614,8.91267681314614,8.91267681314614,8.91267681314614,8.91267681314614,NA,1,NA,NA,6,6,6,6,6,6,6,6,NA,1,NA,NA,0.42546666666666666,0.42546666666666666,0.42546666666666666,0.42546666666666666,0.42546666666666666,0.42546666666666666,0.42546666666666666,0.42546666666666666,NA,1,NA,NA,0.0010462804704074043,0.003602585969124594,0.00823042096810082,0.011096171205581241,0.00823042096810082,0.02821653451943976,0.035236716864120006,0.012385160457796512,0.0062114192268827376,100,50.15210943813507,6.211419226882737e-4,1,1,1,1
Livistona,2.5464790894703255,3.183098861837907,6.684507609859605,14.32394487827058,6.684507609859605,39.78873577297384,85.6253593834397,14.977360451158853,9.471489775587942,4321,63.238711563859695,0.1440874520451341,2,2,2,4,2,12,20,4.60310113399676,2.8702786693979783,4321,62.35532493951063,0.04366484575626119,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0,4321,0,0,328.63029379996635,332.00641692980616,338.1404301753539,341.3396533941926,338.1404301753539,349.31474309355247,350.4978322719502,341.2238492796782,4.631019498602326,100,1.3571793145111002,0.46310194986023256,4,4,1,1
Macaranga,2.5464790894703255,3.183098861837907,3.819718634205488,6.366197723675814,3.819718634205488,14.32394487827058,20.690142601946395,6.783386851099675,3.3617479051286074,235,49.55854617938566,0.21929625330439906,2,2,3,4,3,8,10,4.378723404255319,1.6886924302615174,235,38.56586210995691,0.110158147901243,0.38178861788617885,0.38178861788617885,0.38178861788617885,0.38178861788617885,0.38178861788617885,0.38178861788617885,0.38178861788617885,0.38178861788617885,0,235,0,0,1.3806659631171727,1.4907840687128604,1.5623172094492896,1.6107266331800945,1.5623172094492896,1.7904406420095507,1.9208062555124947,1.6225387082718397,0.09135814286002433,100,5.630567849893059,0.009135814286002433,1,1,1,1
Madhuca,2.5464790894703255,3.183098861837907,4.138028520389279,9.549296585513721,4.138028520389279,50.420285971512406,82.76057040778558,12.560296631453863,11.831125951932268,873,94.19463806534964,0.40042294548357554,2,2,3,5,3,14,20,5.520045819014891,2.9123076378903936,873,52.75875841208371,0.09856667972737865,0.6675656565656566,0.6675656565656566,0.6675656565656566,0.6675656565656566,0.6675656565656566,0.79,0.79,0.7127247156559872,0,873,0,0,89.72476544409696,93.37637531336293,98.83031209129993,101.58249060099672,98.83031209129993,108.50695214751917,111.00299376818224,101.17019971390584,3.983765826586952,100,3.937687024294154,0.39837658265869524,3,3,1,1
Magnolia,2.5464790894703255,2.5464790894703255,3.819718634205488,5.092958178940651,3.819718634205488,48.70141258611997,81.48733086305042,10.623779252960412,12.244414958899108,213,115.25479462016392,0.838973488828101,2,2,3,4,3,15,16,5.187793427230047,3.644903564549034,213,70.25922708135242,0.2497446770839124,0.43733333333333335,0.57,0.57,0.57,0.57,0.57,0.57,0.568131455399061,0,213,0,0,16.064869618431796,16.417768454580603,17.870676643661117,18.95011894414203,17.870676643661117,22.33713553961158,24.982874947602156,19.04266743468467,1.704722979723477,100,8.952122834527177,0.1704722979723477,2,2,1,1
Mallotus,2.5464790894703255,2.5464790894703255,6.445775195221762,8.91267681314614,6.445775195221762,29.76197435818443,39.78873577297384,11.012006300596378,7.070226916505572,126,64.204711870921,0.6298658754359766,2,2,4,5,4,10,16,5.523809523809524,2.1418283244528658,126,38.77447828750878,0.19080923265216,0.6033333333333334,0.6033333333333334,0.6033333333333334,0.6033333333333334,0.6033333333333334,0.6033333333333334,0.6033333333333334,0.6033333333333334,0,126,0,0,4.7754103921925655,4.875590757791603,5.380294788857666,5.721339790815194,5.380294788857666,6.559754703911268,7.1187185053813735,5.698285423796393,0.4550855138307998,100,7.986358702397295,0.04550855138307998,1,1,1,1
Malpighia,3.183098861837907,3.183098861837907,3.183098861837907,4.297183463481174,3.183098861837907,17.705987418973358,19.098593171027442,7.082394967589343,5.650080537013559,8,79.77641126864032,1.9976051309862086,2,2.175,3.75,4,3.75,5.825,6,4.125,1.246423454758225,8,30.21632617595697,0.4406772385447523,0.6827354166666666,0.6827354166666666,0.6827354166666666,0.6827354166666666,0.6827354166666666,0.6827354166666666,0.6827354166666666,0.6827354166666666,0,8,0,0,0.05886933815430531,0.07370853140445749,0.10270386101892173,0.12371156359022978,0.10270386101892173,0.2517478786660574,0.3961444603667737,0.1322188689007761,0.046762681741110604,100,35.367631057412645,0.0046762681741110606,1,1,1,1
Mammea,3.183098861837907,3.183098861837907,3.660563691113593,4.138028520389279,3.660563691113593,26.65845296789247,28.64788975654116,9.838669209317166,8.845870733020464,11,89.90921988355369,2.6671303786740874,2,2,2,3,2,8,8,4.2727272727272725,2.6491851234260353,11,62.002205016354026,0.7987593685995926,0.7786041666666667,0.7786041666666667,0.7786041666666667,0.7786041666666667,0.7786041666666667,0.7786041666666667,0.7786041666666667,0.7786041666666667,0,11,0,0,0.27596697561297884,0.36990184072612053,0.46563126285988393,0.5467454949594521,0.46563126285988393,0.857986752703811,0.9032286261875478,0.567238642876598,0.12899490089280136,100,22.740852110963115,0.012899490089280135,1,1,1,1
Mangifera,2.5464790894703255,3.183098861837907,7.639437268410976,14.642254764454371,7.639437268410976,56.65915974071474,222.18030055628589,18.28421251104062,14.959310640148729,73761,81.81544942729032,0.055080539158240696,2,2,4,6,4,13,25,6.599652933121839,3.071733117979097,73761,46.54385842872002,0.011310194724777125,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525,0.5525,0,73761,0,0,11614.848508998626,11689.695575122292,11791.463677127904,11841.233984740666,11791.463677127904,12027.468720051265,12073.187720956104,11843.75876772064,85.77808596036087,100,0.7242471553384153,8.577808596036087,1,1,1,1
Manilkara,2.5464790894703255,3.183098861837907,6.366197723675814,8.594366926962348,6.366197723675814,35.01408748021697,147.0591674169113,11.071576128523969,8.016692805090134,13055,72.407873206386,0.07016278251238359,2,2,3,5,3,10,25,4.910225967062428,2.1886440488554917,13055,44.57318387253084,0.019155200296482353,0.81,0.81,0.81,0.81,0.81,1.06,1.06,0.8395289161240904,0,13055,0,0,781.8791852433536,786.5846164928321,799.689481067529,805.1306680321754,799.689481067529,821.9467391018698,830.8565927562323,805.1797067844421,8.917844317530568,100,1.107559497884613,0.8917844317530568,2,2,1,1
Markhamia,2.5464790894703255,3.183098861837907,6.366197723675814,8.594366926962348,6.366197723675814,25.464790894703256,98.9943746031589,10.406881475412973,7.3205450138319295,1272,70.34331111704556,0.20525788982671528,2,2,4,5,4,12,22,5.744496855345912,2.389980639484446,1272,41.6046992394172,0.06701172957209871,0.47433333333333333,0.47433333333333333,0.47433333333333333,0.47433333333333333,0.47433333333333333,0.47433333333333333,0.47433333333333333,0.47433333333333333,0,1272,0,0,43.39945333507648,43.9816885366688,45.97225787438788,47.84253101463075,45.97225787438788,51.993620443814564,53.856778962171006,47.73285863071811,2.2139235973935136,100,4.638154221018643,0.22139235973935137,1,1,1,1
Melaleuca,2.5464790894703255,2.5464790894703255,4.138028520389279,6.684507609859605,4.138028520389279,22.13845258408263,35.65070725258456,8.175983086444061,5.282005454367114,1619,64.60391855659269,0.13127300320779794,2,2,3,4,3,10,13,4.644224830142063,2.1157881847833604,1619,45.557402196625354,0.05258341203310369,0.6403333333333333,0.87,0.87,0.87,0.87,0.87,0.87,0.8683878469687611,0,1619,0,0,49.59698141442895,49.97698971661643,51.103932319559775,51.8388522232034,51.103932319559775,53.80935524092044,55.02754132485732,51.90117504803776,1.1220060072385438,100,2.1618123408575194,0.11220060072385438,3,3,1,1
Melia,2.5464790894703255,3.183098861837907,5.092958178940651,10.185916357881302,5.092958178940651,40.12296115346673,122.54930618075942,12.662745462354977,10.497168199917798,2020,82.8980431702176,0.23355892700737088,2,2,4,6,4,13,21,6.078712871287129,3.140942515837975,2020,51.671177473676266,0.0698850537420839,0.43777777777777777,0.43777777777777777,0.43777777777777777,0.4731944444444445,0.43777777777777777,0.4731944444444445,0.4731944444444445,0.46267464246424644,0,2020,0,0,123.42518917824465,125.27211332456652,129.70785807399488,132.14802269962348,129.70785807399488,140.90240051228272,142.92649169609183,132.2797701138576,3.9438416848530173,100,2.981439778326211,0.3943841684853017,2,2,1,1
Memecylon,4.45633840657307,4.45633840657307,4.45633840657307,4.45633840657307,4.45633840657307,4.45633840657307,4.45633840657307,4.45633840657307,NA,1,NA,NA,2,2,2,2,2,2,2,2,NA,1,NA,NA,0.7728157894736842,0.7728157894736842,0.7728157894736842,0.7728157894736842,0.7728157894736842,0.7728157894736842,0.7728157894736842,0.7728157894736842,NA,1,NA,NA,1.7048117807569207e-4,5.988585637497659e-4,0.0012481872537682226,0.0018253412456883406,0.0012481872537682226,0.004842324735658854,0.012009200279489131,0.0020325504146245523,0.001357154754378964,100,66.77102543749962,1.357154754378964e-4,1,1,1,1
Mesua,3.819718634205488,3.819718634205488,3.819718634205488,3.819718634205488,3.819718634205488,4.997465213085514,5.092958178940651,4.138028520389279,0.6366197723675815,4,15.384615384615389,0.31830988618379075,2,2,2,2,2,2.925,3,2.25,0.5,4,22.22222222222222,0.25,0.9199999999999999,0.9199999999999999,0.9199999999999999,0.9199999999999999,0.9199999999999999,0.9199999999999999,0.9199999999999999,0.9199999999999999,0,4,0,0,0.005519317313977942,0.005766185610345392,0.007692238125346127,0.008394000718218686,0.007692238125346127,0.014854647582618704,0.026041321622547894,0.008999002291954411,0.0027422390239469022,100,30.472700583692603,2.742239023946902e-4,1,1,1,1
Meyna,2.5464790894703255,3.183098861837907,3.183098861837907,4.138028520389279,3.183098861837907,11.140846016432674,33.42253804929802,4.940668743197818,2.4825959524557564,1530,50.24817654237049,0.06346880589959188,2,2,3,3,3,6,11,3.4633986928104576,0.9652057754074579,1530,27.868745732655416,0.02467596789235995,0.6373688678653103,0.6373688678653103,0.6373688678653103,0.6373688678653103,0.6373688678653103,0.6373688678653103,0.6373688678653103,0.6373688678653103,0,1530,0,0,7.331943457008937,7.473738756189078,7.817343697023399,7.9720514226959445,7.817343697023399,8.450801232901506,8.829894350925576,7.956459054019681,0.2546291846111453,100,3.2002827247945698,0.02546291846111453,1,1,1,1
Michelia,2.5464790894703255,2.5464790894703255,4.7746482927568605,9.23098669932993,4.7746482927568605,38.197186342054884,117.45634800181877,12.541515831568603,10.169790936094246,14970,81.0890092766584,0.08311915603793486,2,2,3,5,3,13,24,6.040480961923848,3.149698473947992,14970,52.14317359498533,0.025742936169843626,0.5275,0.5275,0.5275,0.5275,0.5275,0.5275,0.5275,0.5275,0,14970,0,0,1050.3048644443836,1052.1418826865322,1063.706405021076,1070.6781143234266,1063.706405021076,1085.969050203128,1092.3112332024064,1069.6465482986678,8.896763951305905,100,0.8317480167123151,0.8896763951305905,1,1,1,1
Microcos,6.366197723675814,6.366197723675814,6.366197723675814,6.366197723675814,6.366197723675814,6.366197723675814,6.366197723675814,6.366197723675814,NA,1,NA,NA,4,4,4,4,4,4,4,4,NA,1,NA,NA,0.6193333333333333,0.6193333333333333,0.6193333333333333,0.6193333333333333,0.6193333333333333,0.6193333333333333,0.6193333333333333,0.6193333333333333,NA,1,NA,NA,0.002470800403425586,0.002712572117184814,0.0042563876201894635,0.005834647259452194,0.0042563876201894635,0.011790168410628963,0.021439470623675957,0.006283081594801092,0.0027902547214356324,100,44.40901617041574,2.7902547214356325e-4,1,1,1,1
Millettia,3.183098861837907,3.183098861837907,5.092958178940651,7.480282325319081,5.092958178940651,31.783242135451516,35.96901713876835,11.599586734756372,8.477952703668752,68,73.08840303996242,1.0281027790063848,2,2,3,5,3,12.325000000000003,14,5.470588235294118,3.329966107287043,68,60.87034819772014,0.4038177055903338,0.6967222222222222,0.6967222222222222,0.6967222222222222,0.6967222222222222,0.6967222222222222,0.6967222222222222,0.6967222222222222,0.6967222222222222,0,68,0,0,3.82110063514651,4.015568540975918,4.486151061064193,4.797181432943473,4.486151061064193,5.73365501627354,5.776543296807916,4.825360439883047,0.4666507802046334,100,9.670796327412667,0.04666507802046334,1,1,1,1
Millingtonia,2.5464790894703255,3.183098861837907,5.092958178940651,12.095775674984045,5.092958178940651,53.157750992693046,178.89015603529037,16.14137990145453,14.167466111372484,28847,87.77109638622548,0.08341455844707797,2,2,4,7,4,15,25,6.939924428883419,3.5435645598400467,28847,51.060564076058384,0.020863637206832656,0.5770000000000001,0.5770000000000001,0.5770000000000001,0.5770000000000001,0.5770000000000001,0.5770000000000001,0.5770000000000001,0.5770000000000001,0,28847,0,0,4442.686161607947,4447.407572201742,4490.419074918535,4524.562464318461,4490.419074918535,4590.863207998251,4652.160968155406,4521.470216742956,42.12630285815152,100,0.9316947992305307,4.212630285815152,1,1,1,1
Mimusops,2.5464790894703255,2.5464790894703255,3.5014087480216975,5.092958178940651,3.5014087480216975,20.690142601946395,126.0507149287811,7.126011753840693,6.066476622665027,11423,85.13144283540355,0.05676052973293544,2,2,3,3,3,9,22,4.060491989845049,1.915826317177162,11423,47.18212280601669,0.01792528404922842,0.8492222222222222,0.8492222222222222,0.8492222222222222,0.8492222222222222,0.8492222222222222,0.8492222222222222,0.8492222222222222,0.8492222222222222,0,11423,0,0,315.0280651336449,318.5743457124257,326.4628152660298,330.59929013745284,326.4628152660298,341.1900497846807,349.90684004665906,330.38402205276475,6.127045677879448,100,1.854522394821174,0.6127045677879448,1,1,1,1
Mitragyna,2.5464790894703255,3.183098861837907,6.764085081405552,17.507043740108486,6.764085081405552,66.924653570142,73.52958370845565,21.70799398218526,17.85400655793422,86,82.24622953454922,1.9252470399344228,2,2.125,4,7,4,16,18,7.976744186046512,4.3249664920457755,86,54.21969654751264,0.46637313084924276,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0,86,0,0,21.198916985727692,23.060045600515494,26.252183706381803,27.22176647637921,26.252183706381803,31.761469115843973,34.93847680296721,27.471355936848873,2.1944294941430944,100,7.988064000872934,0.21944294941430945,1,1,1,1
Morinda,2.5464790894703255,3.183098861837907,5.411268065124442,7.957747154594767,5.411268065124442,24.19155134996809,73.21127382227186,9.327516251633831,5.742452514090837,7769,61.56464764223782,0.06515006477725005,2,2,3,4,3,8,16,4.374951731239542,1.684146622597997,7769,38.49520465728276,0.019107212691338728,0.54,0.54,0.63,0.63,0.63,0.63,0.63,0.6240919037199125,0,7769,0,0,188.4937489026784,189.31772022013888,192.17398780921667,194.0893932691704,192.17398780921667,199.26624113447988,201.33380683470043,194.08068899965028,2.570345476421792,100,1.3243695133555629,0.2570345476421792,2,2,1,1
Moringa,2.5464790894703255,3.183098861837907,7.639437268410976,12.732395447351628,7.639437268410976,38.197186342054884,313.53523789103383,14.310144057751167,9.701634815868466,16076,67.79550769521096,0.07651664586923443,2,2,4,6,4,11,22,5.661171933316745,2.416447059880553,16076,42.684572882505876,0.019058481117038555,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0,16076,0,0,506.02772877217166,509.400036553562,514.8006978259999,519.6063101971201,514.8006978259999,534.917549000906,543.6643203728004,519.9196658329824,6.851859901023408,100,1.3178689615530874,0.6851859901023408,1,1,1,1
